trial,pA
0,0.5
1,0.6699999541987773
2,0.7957139868414714
3,0.8382683299900675
4,0.8993902028926164
5,0.9398364094283396
6,0.9596917140752258
7,0.968598519628368
8,0.9712839886286629
9,0.9787090886948423
10,0.9898716117217384
11,0.9999999839835282
12,0.9999999854501952
13,0.999999985506993
14,0.9999999855122188
15,0.9999999855127369
16,0.9999999855127888
17,0.9999999855127939
18,0.9999999855127945
19,0.9999999855127945
20,0.9999999855127945
21,0.9999999855127945
22,0.9999999855127945
23,0.9999999855127945
24,0.9999999855127945
25,0.9999999855127945
26,0.9999999855127945
27,0.9999999855127945
28,0.9999999855127945
29,0.9999999855127945
30,0.9999999855127945
31,0.9999999855127945
32,0.9999999855127945
33,0.9999999855127945
34,0.9999999855127945
35,0.9999999855127945
36,0.9999999855127945
37,0.9999999855127945
38,0.9999999855127945
39,0.9999999855127945
40,0.9999999855127945
41,0.9999999855127945
42,0.9999999855127945
43,0.9999999855127945
44,0.9999999855127945
45,0.9999999855127945
46,0.9999999855127945
47,0.9999999855127945
48,0.9999999855127945
49,0.9999999855127945
50,0.9999999855127945
51,0.9999999855127945
52,0.9999999855127945
53,0.9999999855127945
54,0.9999999855127945
55,0.9999999855127945
56,0.9999999855127945
57,0.9999999855127945
58,0.9999999855127945
59,0.9999999855127945
60,0.9999999855127945
61,0.9999999855127945
62,0.9999999855127945
63,0.9999999855127945
64,0.9999999855127945
65,0.9999999855127945
66,0.9999999855127945
67,0.9999999855127945
68,0.9999999855127945
69,0.9999999855127945
70,0.9999999855127945
71,0.9999999855127945
72,0.9999999855127945
73,0.9999999855127945
74,0.9999999855127945
75,0.9999999855127945
76,0.9999999855127945
77,0.9999999855127945
78,0.9999999855127945
79,0.9999999855127945
80,0.9999999855127945
81,0.9999999855127945
82,0.9999999855127945
83,0.9999999855127945
84,0.9999999855127945
85,0.9999999855127945
86,0.9999999855127945
87,0.9999999855127945
88,0.9999999855127945
89,0.9999999855127945
90,0.9999999855127945
91,0.9999999855127945
92,0.9999999855127945
93,0.9999999855127945
94,0.9999999855127945
95,0.9999999855127945
96,0.9999999855127945
97,0.9999999855127945
98,0.9999999855127945
99,0.9999999855127945
