trial,pA
0,0.9999999625402954
1,0.9999999199008087
2,0.999999841260312
3,0.9999997062099061
4,0.9999994887261662
5,0.9999991582012292
6,0.9999986814170471
7,0.9999980252295892
8,0.9999971595658171
9,0.9999960602750874
10,0.999994711423461
11,0.9999931067468123
12,0.9999912501432321
13,0.9999891552435828
14,0.999986844220397
15,0.9999843460653609
16,0.9999816945851614
17,0.9999789263451523
18,0.9999760787446667
19,0.9999731883514477
20,0.9999702895667447
21,0.9999674136446336
22,0.9999645880526223
23,0.9999618361361159
24,0.9999591770359758
25,0.9999566258035623
26,0.999954193659199
27,0.9999518883455548
28,0.9999497145349495
29,0.9999476742579462
30,0.9999457673285613
31,0.9999439917486437
32,0.9999423440800027
33,0.9999408197777361
34,0.9999394134819665
35,0.9999381192678795
36,0.9999369308558791
37,0.9999358417848258
38,0.9999348455520426
39,0.9999339357240159
40,0.9999331060217833
41,0.9999323503847825
42,0.9999316630166958
43,0.999931038416399
44,0.999930471396887
45,0.9999299570945362
46,0.9999294909707807
47,0.9999290688079884
48,0.9999286867009279
49,0.9999283410450706
50,0.9999280285226697
51,0.9999277460874089
52,0.9999274909482261
53,0.9999272605528097
54,0.999927052571124
55,0.9999268648792429
56,0.9999266955437142
57,0.9999265428065643
58,0.9999264050710716
59,0.9999262808883441
60,0.9999261689447532
61,0.9999260680501999
62,0.9999259771272283
63,0.9999258952009614
64,0.9999258213898033
65,0.9999257548969092
66,0.9999256950023514
67,0.9999256410559384
68,0.9999255924706838
69,0.9999255487168172
70,0.9999255093163408
71,0.9999254738380844
72,0.9999254418932094
73,0.9999254131311156
74,0.9999253872357431
75,0.9999253639222232
76,0.9999253429338281
77,0.9999253240392251
78,0.9999253070299955
79,0.9999252917183766
80,0.9999252779352338
81,0.9999252655282335
82,0.9999252543601718
83,0.9999252443074904
84,0.9999252352589204
85,0.9999252271142697
86,0.999925219783328
87,0.9999252131848643
88,0.9999252072457501
89,0.999925201900142
90,0.9999251970887707
91,0.9999251927582695
92,0.9999251888606066
93,0.9999251853525357
94,0.9999251821951293
95,0.9999251793533523
96,0.9999251767956582
97,0.999925174493661
98,0.999925172421802
99,0.999925170557079
