trial,pA
0,0.9999993524052023
1,0.9999989586587793
2,0.9999984031882877
3,0.9999976538909988
4,0.9999966830945953
5,0.9999954701966497
6,0.9999940035968676
7,0.9999922817121026
8,0.9999903130305813
9,0.9999881153060387
10,0.9999857140907907
11,0.9999831408528478
12,0.9999804309215484
13,0.9999776214723805
14,0.9999747497093714
15,0.9999718513461886
16,0.9999689594340774
17,0.9999661035418295
18,0.9999633092621371
19,0.9999605979994945
20,0.9999579869856917
21,0.9999554894674323
22,0.9999531150141366
23,0.9999508699007668
24,0.9999487575285056
25,0.999946778854389
26,0.9999449328087046
27,0.9999432166855852
28,0.9999416264978206
29,0.99994015729118
30,0.9999388034168111
31,0.9999375587625822
32,0.9999364169458006
33,0.9999353714706554
34,0.9999344158542125
35,0.9999335437249733
36,0.9999327488978785
37,0.9999320254294303
38,0.9999313676563085
39,0.9999307702204584
40,0.9999302280832728
41,0.9999297365311358
42,0.9999292911742065
43,0.9999288879401219
44,0.9999285230638512
45,0.9999281930748815
46,0.9999278947825391
47,0.9999276252601966
48,0.9999273818288893
49,0.9999271620407845
50,0.9999269636628317
51,0.9999267846608002
52,0.9999266231839316
53,0.9999264775502966
54,0.9999263462329274
55,0.999926227846787
56,0.9999261211365872
57,0.9999260249654488
58,0.9999259383044007
59,0.9999258602226656
60,0.9999257898787284
61,0.9999257265121243
62,0.9999256694359245
63,0.9999256180298483
64,0.9999255717339838
65,0.9999255300430724
66,0.9999254925012885
67,0.999925458697502
68,0.9899269196957619
69,0.9943491964007976
70,0.9971019985131203
71,0.998510892944902
72,0.9991924467089855
73,0.9995262309309915
74,0.9996962176050437
75,0.9997869682742313
76,0.9998377816971317
77,0.9998675493475505
78,0.9998857319762579
79,0.9998972699015133
80,0.9999048489433737
81,0.9999099854932912
82,0.9999135662201902
83,0.9999161265985894
84,0.9999179997600792
85,0.9999193986884626
86,0.9999204630115561
87,0.9999212864031294
88,0.9999219330566586
89,0.9999224478333733
90,0.999922862656497
91,0.9999232006257802
92,0.9999234787172854
93,0.9999237095874289
94,0.9999239027990464
95,0.9999240656679578
96,0.9999242038562025
97,0.9999243217935464
98,0.999924422980884
99,0.9999245102112733
